epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,544.117,0.51573,0.63075,1.00199,0.65457,0.35325,0.40927,0.33811,0.75313,1.48853,1.15408,0.00015475,0.00015475,0.00015475
78,550.393,0.49024,0.59984,0.98869,0.64746,0.3485,0.4031,0.33735,0.76468,1.56544,1.14653,0.000148563,0.000148563,0.000148563
79,556.657,0.51768,0.61946,1.00047,0.56371,0.37013,0.40168,0.33189,0.75063,1.51018,1.14807,0.000142375,0.000142375,0.000142375
80,562.883,0.5163,0.60549,1.0059,0.57491,0.37338,0.40231,0.34215,0.73679,1.56299,1.11547,0.000136187,0.000136187,0.000136187
81,569.106,0.49901,0.59985,0.98985,0.6053,0.37402,0.40607,0.34144,0.75072,1.56877,1.12853,0.00013,0.00013,0.00013
82,575.506,0.49099,0.59476,0.99135,0.56314,0.40057,0.40245,0.34038,0.72723,1.6011,1.11779,0.000123812,0.000123812,0.000123812
83,582.08,0.50055,0.59146,0.98962,0.66403,0.36689,0.4129,0.3419,0.73614,1.57021,1.13648,0.000117625,0.000117625,0.000117625
84,588.086,0.49101,0.60706,0.98099,0.59456,0.38786,0.41501,0.34777,0.72024,1.54534,1.10731,0.000111438,0.000111438,0.000111438
85,594.253,0.47849,0.57653,0.98228,0.64113,0.37684,0.41491,0.34662,0.71137,1.55612,1.10622,0.00010525,0.00010525,0.00010525
86,599.938,0.47664,0.56694,0.97803,0.58297,0.38815,0.40317,0.33664,0.72502,1.56967,1.12708,9.90625e-05,9.90625e-05,9.90625e-05
87,605.409,0.49502,0.57746,0.98456,0.67155,0.35644,0.40082,0.33342,0.73419,1.65605,1.13378,9.2875e-05,9.2875e-05,9.2875e-05
88,611.054,0.47124,0.55092,0.97729,0.57453,0.37846,0.40118,0.33584,0.72658,1.62094,1.1253,8.66875e-05,8.66875e-05,8.66875e-05
89,616.654,0.46429,0.54357,0.96676,0.61298,0.37736,0.40419,0.33848,0.71165,1.58692,1.11577,8.05e-05,8.05e-05,8.05e-05
90,622.077,0.47585,0.55571,0.97576,0.62158,0.37081,0.40229,0.33507,0.72833,1.61561,1.12381,7.43125e-05,7.43125e-05,7.43125e-05
91,628.273,0.39348,0.43032,0.92403,0.63262,0.3545,0.38923,0.31837,0.73281,1.62641,1.13136,6.8125e-05,6.8125e-05,6.8125e-05
92,633.573,0.37056,0.3738,0.90505,0.65159,0.35722,0.39495,0.32632,0.7283,1.64242,1.13082,6.19375e-05,6.19375e-05,6.19375e-05
93,638.943,0.36336,0.35816,0.8962,0.67221,0.34177,0.38204,0.31838,0.73138,1.6778,1.14166,5.575e-05,5.575e-05,5.575e-05
94,644.62,0.36326,0.35735,0.89952,0.66147,0.3513,0.38932,0.3255,0.73898,1.67419,1.14337,4.95625e-05,4.95625e-05,4.95625e-05
95,650.144,0.34906,0.35248,0.88233,0.64343,0.36281,0.39107,0.32484,0.72371,1.66948,1.13011,4.3375e-05,4.3375e-05,4.3375e-05
96,655.534,0.34654,0.34336,0.88568,0.66209,0.35651,0.40355,0.33559,0.72295,1.64191,1.12603,3.71875e-05,3.71875e-05,3.71875e-05
97,661.223,0.34307,0.34101,0.87964,0.63307,0.37364,0.4067,0.34212,0.71307,1.61281,1.1151,3.1e-05,3.1e-05,3.1e-05
98,667.421,0.33856,0.33924,0.88071,0.63788,0.3798,0.40952,0.34277,0.72051,1.63958,1.11759,2.48125e-05,2.48125e-05,2.48125e-05
99,673.554,0.3352,0.32071,0.87366,0.63701,0.37396,0.4057,0.3407,0.70866,1.65046,1.11132,1.8625e-05,1.8625e-05,1.8625e-05
100,679.64,0.33234,0.33483,0.87853,0.62704,0.37674,0.4027,0.33905,0.70706,1.64321,1.10963,1.24375e-05,1.24375e-05,1.24375e-05
1,6.41765,0.8436,3.21905,1.22842,0.28193,0.30821,0.2252,0.16231,0.78653,1.93313,1.13493,0.000206972,0.000206972,0.000206972
2,12.4076,0.91348,2.37906,1.25771,0.34529,0.37901,0.2927,0.20609,0.80294,1.88698,1.17761,0.000411193,0.000411193,0.000411193
3,18.4609,0.94683,2.12841,1.2778,0.36762,0.33383,0.29574,0.19451,0.91276,1.94869,1.26382,0.00061129,0.00061129,0.00061129
4,24.509,0.96952,2.10323,1.28617,0.49245,0.34872,0.36176,0.24263,0.93262,2.27966,1.25006,0.000606437,0.000606437,0.000606437
5,30.5333,0.96559,1.96928,1.28188,0.50563,0.35899,0.34629,0.23299,0.89638,1.71748,1.24553,0.00060025,0.00060025,0.00060025
6,36.846,0.93519,1.90283,1.25607,0.53122,0.3313,0.35526,0.23616,0.94267,2.90465,1.27822,0.000594062,0.000594062,0.000594062
7,42.8904,0.91059,1.8303,1.25076,0.43957,0.31765,0.32909,0.21564,0.92789,2.01329,1.27298,0.000587875,0.000587875,0.000587875
8,48.9268,0.91774,1.69318,1.24185,0.48194,0.36372,0.34405,0.24222,0.88699,1.64734,1.22859,0.000581687,0.000581687,0.000581687
9,55.0298,0.87989,1.59511,1.21385,0.51549,0.38886,0.39513,0.28605,0.84543,1.59375,1.20802,0.0005755,0.0005755,0.0005755
10,61.2467,0.87002,1.60267,1.21992,0.65798,0.366,0.42413,0.30477,0.82357,1.40542,1.19234,0.000569313,0.000569313,0.000569313
11,67.3028,0.84285,1.50876,1.19055,0.54679,0.3889,0.38138,0.26708,0.86977,1.57757,1.19612,0.000563125,0.000563125,0.000563125
12,73.5093,0.82846,1.48618,1.18955,0.51712,0.37406,0.38156,0.2735,0.8753,1.5071,1.24605,0.000556938,0.000556938,0.000556938
13,79.5668,0.84807,1.43985,1.19242,0.64984,0.37079,0.402,0.29976,0.79514,1.37426,1.14645,0.00055075,0.00055075,0.00055075
14,85.0052,0.82377,1.41597,1.18719,0.61348,0.36157,0.40926,0.30311,0.76547,1.37114,1.12939,0.000544563,0.000544563,0.000544563
15,90.3817,0.80509,1.38159,1.17365,0.56053,0.38511,0.39655,0.28877,0.82912,1.47945,1.17833,0.000538375,0.000538375,0.000538375
16,95.5723,0.79415,1.35338,1.17263,0.51058,0.36278,0.38407,0.27921,0.81631,1.44155,1.16604,0.000532187,0.000532187,0.000532187
17,100.751,0.7841,1.29741,1.1556,0.61105,0.42254,0.43853,0.31515,0.79288,1.2298,1.15198,0.000526,0.000526,0.000526
18,106.095,0.77553,1.3005,1.15664,0.6394,0.40176,0.43443,0.32205,0.7906,1.23749,1.15586,0.000519812,0.000519812,0.000519812
19,111.714,0.77065,1.24873,1.15408,0.62687,0.37278,0.42329,0.30175,0.84015,1.41662,1.19386,0.000513625,0.000513625,0.000513625
20,117.524,0.74716,1.22925,1.13722,0.61159,0.34739,0.3914,0.28486,0.81583,1.39789,1.18733,0.000507438,0.000507438,0.000507438
21,123.155,0.75513,1.19071,1.14313,0.69186,0.35604,0.42504,0.31944,0.77189,1.29122,1.14907,0.00050125,0.00050125,0.00050125
22,129.107,0.74961,1.17822,1.13494,0.47878,0.4081,0.39757,0.30147,0.78771,1.34803,1.14505,0.000495063,0.000495063,0.000495063
23,135.062,0.73481,1.1774,1.13375,0.60315,0.39542,0.42077,0.30474,0.74973,1.31419,1.12103,0.000488875,0.000488875,0.000488875
24,140.587,0.74186,1.14943,1.13399,0.61666,0.35068,0.41264,0.30856,0.79611,1.61863,1.15501,0.000482687,0.000482687,0.000482687
25,145.775,0.72454,1.14151,1.12622,0.6058,0.33773,0.39141,0.29632,0.77437,1.26091,1.15459,0.0004765,0.0004765,0.0004765
26,151.257,0.70407,1.07707,1.11246,0.55901,0.38965,0.40227,0.31283,0.81006,1.25061,1.19258,0.000470312,0.000470312,0.000470312
27,157.149,0.70515,1.08856,1.11219,0.62577,0.37848,0.41865,0.31811,0.78258,1.21881,1.17953,0.000464125,0.000464125,0.000464125
28,163.253,0.69831,1.06745,1.10479,0.5797,0.38788,0.40787,0.31295,0.71856,1.23875,1.10586,0.000457938,0.000457938,0.000457938
29,169.369,0.70824,1.04636,1.10939,0.61948,0.34785,0.39443,0.29654,0.76342,1.39129,1.13542,0.00045175,0.00045175,0.00045175
30,175.452,0.6853,1.07579,1.09414,0.55506,0.38958,0.38816,0.29386,0.75556,1.28126,1.14278,0.000445562,0.000445562,0.000445562
31,181.442,0.67706,1.00643,1.0892,0.59412,0.38148,0.41175,0.31842,0.76422,1.44326,1.14665,0.000439375,0.000439375,0.000439375
32,187.536,0.67642,1.01255,1.09308,0.65269,0.3473,0.41493,0.31591,0.77201,1.32971,1.14508,0.000433187,0.000433187,0.000433187
33,193.603,0.68022,0.98987,1.09132,0.69736,0.35109,0.40202,0.29904,0.78995,1.38238,1.18655,0.000427,0.000427,0.000427
34,199.635,0.67167,0.96524,1.08497,0.63964,0.38603,0.42079,0.31636,0.75344,1.21862,1.13342,0.000420812,0.000420812,0.000420812
35,205.565,0.65982,0.93253,1.08756,0.69937,0.36689,0.42561,0.32995,0.74626,1.2411,1.11211,0.000414625,0.000414625,0.000414625
36,211.553,0.6623,0.93457,1.08135,0.68524,0.32728,0.39291,0.29886,0.76174,1.40239,1.1469,0.000408438,0.000408438,0.000408438
37,217.451,0.65125,0.90343,1.07576,0.62065,0.3943,0.426,0.3256,0.7215,1.2532,1.09466,0.00040225,0.00040225,0.00040225
38,223.386,0.63938,0.91227,1.07373,0.61493,0.354,0.39745,0.30816,0.7383,1.37606,1.12095,0.000396063,0.000396063,0.000396063
39,229.311,0.64736,0.90183,1.07492,0.55666,0.40094,0.40767,0.31906,0.77482,1.34524,1.1647,0.000389875,0.000389875,0.000389875
40,235.256,0.64263,0.88497,1.0631,0.60815,0.40139,0.42821,0.32832,0.74672,1.21657,1.14476,0.000383688,0.000383688,0.000383688
41,241.194,0.63379,0.85808,1.06958,0.71321,0.35866,0.41124,0.31894,0.75593,1.28356,1.13444,0.0003775,0.0003775,0.0003775
42,247.134,0.61675,0.84956,1.05284,0.54979,0.40848,0.41416,0.32102,0.75218,1.24353,1.14894,0.000371313,0.000371313,0.000371313
43,253.089,0.62685,0.84766,1.05835,0.69884,0.38196,0.43391,0.32489,0.74578,1.23994,1.13979,0.000365125,0.000365125,0.000365125
44,259.227,0.61426,0.82298,1.0577,0.63899,0.3868,0.41594,0.32013,0.73745,1.31044,1.13207,0.000358938,0.000358938,0.000358938
45,265.138,0.61303,0.83062,1.06387,0.67149,0.40372,0.42357,0.32547,0.73784,1.19949,1.13157,0.00035275,0.00035275,0.00035275
46,271.031,0.60783,0.81648,1.0497,0.61197,0.39033,0.43036,0.33635,0.72988,1.16041,1.12229,0.000346563,0.000346563,0.000346563
47,276.957,0.60212,0.81563,1.04793,0.60088,0.38919,0.41218,0.3248,0.74961,1.26345,1.12845,0.000340375,0.000340375,0.000340375
48,283.059,0.59815,0.78439,1.04068,0.58102,0.39922,0.4218,0.3242,0.70166,1.22304,1.09855,0.000334188,0.000334188,0.000334188
49,289.072,0.59781,0.79273,1.04839,0.63579,0.39762,0.42304,0.32762,0.71609,1.16312,1.10983,0.000328,0.000328,0.000328
50,295.151,0.59671,0.77238,1.04435,0.57123,0.40619,0.41699,0.33158,0.72006,1.24992,1.10141,0.000321812,0.000321812,0.000321812
51,301.478,0.59099,0.77447,1.03752,0.64565,0.38706,0.44084,0.33923,0.71267,1.19068,1.12949,0.000315625,0.000315625,0.000315625
52,308.624,0.58976,0.76441,1.03904,0.61003,0.41183,0.43737,0.34531,0.71517,1.18041,1.12626,0.000309437,0.000309437,0.000309437
53,314.642,0.58487,0.76895,1.0381,0.69815,0.38737,0.43008,0.33537,0.70567,1.14252,1.10961,0.00030325,0.00030325,0.00030325
54,320.621,0.5775,0.74167,1.03615,0.6543,0.3784,0.42691,0.33666,0.71262,1.17398,1.11663,0.000297063,0.000297063,0.000297063
55,326.535,0.56361,0.74215,1.03042,0.63548,0.38125,0.42988,0.32941,0.7455,1.26674,1.14678,0.000290875,0.000290875,0.000290875
56,332.438,0.58462,0.72721,1.04092,0.73238,0.35858,0.43385,0.33305,0.71545,1.33196,1.11282,0.000284688,0.000284688,0.000284688
57,338.421,0.5778,0.71806,1.02523,0.72695,0.34934,0.42724,0.33819,0.7194,1.15603,1.1128,0.0002785,0.0002785,0.0002785
58,344.445,0.57211,0.69869,1.02562,0.65721,0.40731,0.43924,0.34324,0.69795,1.14988,1.10044,0.000272313,0.000272313,0.000272313
59,350.516,0.56522,0.7067,1.01996,0.63282,0.4049,0.44223,0.35467,0.69403,1.10755,1.09546,0.000266125,0.000266125,0.000266125
60,356.582,0.56211,0.68981,1.02514,0.62384,0.38716,0.42916,0.33885,0.70343,1.15197,1.09371,0.000259938,0.000259938,0.000259938
61,363.496,0.55888,0.68373,1.02375,0.63237,0.37555,0.41461,0.32992,0.6925,1.18897,1.09246,0.00025375,0.00025375,0.00025375
62,369.938,0.55633,0.67413,1.01326,0.69588,0.37245,0.43093,0.33964,0.71201,1.10834,1.1197,0.000247563,0.000247563,0.000247563
63,376.105,0.55209,0.66788,1.01466,0.67764,0.39547,0.44871,0.34934,0.67495,1.21008,1.08973,0.000241375,0.000241375,0.000241375
64,383.526,0.53753,0.63446,1.0077,0.66665,0.39626,0.44222,0.34791,0.71537,1.16455,1.11892,0.000235188,0.000235188,0.000235188
65,391,0.55249,0.66626,1.01509,0.61337,0.37932,0.42652,0.34216,0.70802,1.25381,1.13484,0.000229,0.000229,0.000229
66,397.635,0.53836,0.67162,1.0162,0.72886,0.36633,0.43096,0.34088,0.67549,1.19424,1.09363,0.000222813,0.000222813,0.000222813
67,404.514,0.53295,0.64575,1.00629,0.56861,0.39306,0.42802,0.33912,0.67601,1.17535,1.10192,0.000216625,0.000216625,0.000216625
68,411.908,0.52625,0.63282,1.01095,0.62066,0.4246,0.44141,0.34832,0.69221,1.1579,1.09225,0.000210437,0.000210437,0.000210437
69,419.355,0.54277,0.65596,1.00813,0.65187,0.40867,0.44167,0.35217,0.66459,1.15304,1.0836,0.00020425,0.00020425,0.00020425
70,426.32,0.53249,0.6276,1.00863,0.69799,0.39966,0.4451,0.35062,0.68677,1.15998,1.09169,0.000198063,0.000198063,0.000198063
71,432.954,0.52022,0.62433,1.00559,0.67284,0.41245,0.45145,0.35898,0.67083,1.12309,1.08155,0.000191875,0.000191875,0.000191875
72,439.265,0.52359,0.61994,1.00505,0.6673,0.39723,0.44364,0.35188,0.66821,1.16038,1.08401,0.000185688,0.000185688,0.000185688
73,445.542,0.52332,0.60678,0.99944,0.69405,0.40495,0.45563,0.35391,0.6896,1.18687,1.10812,0.0001795,0.0001795,0.0001795
74,451.107,0.52846,0.61147,1.00474,0.70318,0.38239,0.43155,0.3491,0.65323,1.18798,1.07782,0.000173313,0.000173313,0.000173313
75,455.91,0.52089,0.60085,1.00454,0.68166,0.37177,0.44346,0.35189,0.6402,1.14682,1.05818,0.000167125,0.000167125,0.000167125
76,460.747,0.48392,0.57585,0.98736,0.62982,0.42075,0.44817,0.35603,0.66766,1.16294,1.0829,0.000160938,0.000160938,0.000160938
77,466.872,0.50989,0.58644,0.99508,0.64498,0.39948,0.45426,0.3652,0.65993,1.12963,1.07311,0.00015475,0.00015475,0.00015475
78,473.43,0.49893,0.57036,0.99224,0.73187,0.37963,0.45122,0.36571,0.67834,1.14337,1.08502,0.000148563,0.000148563,0.000148563
79,480.297,0.49383,0.59088,0.98653,0.67218,0.40069,0.45196,0.36072,0.67539,1.13989,1.09038,0.000142375,0.000142375,0.000142375
80,486.879,0.49038,0.56515,0.98687,0.67985,0.39475,0.45311,0.36239,0.67686,1.1345,1.1022,0.000136187,0.000136187,0.000136187
81,492.756,0.48234,0.5595,0.98276,0.67974,0.40318,0.45516,0.36521,0.68731,1.13138,1.12321,0.00013,0.00013,0.00013
82,498.137,0.49051,0.56554,0.9964,0.68704,0.40145,0.4468,0.36209,0.65254,1.13662,1.08178,0.000123812,0.000123812,0.000123812
83,503.412,0.4769,0.55215,0.97995,0.68707,0.3972,0.44828,0.35657,0.64766,1.15092,1.06606,0.000117625,0.000117625,0.000117625
84,508.787,0.48177,0.5448,0.97581,0.67015,0.3933,0.44199,0.35933,0.63546,1.15141,1.05687,0.000111438,0.000111438,0.000111438
85,514.07,0.46455,0.54331,0.97642,0.6992,0.38841,0.4535,0.36517,0.65012,1.14482,1.07645,0.00010525,0.00010525,0.00010525
86,520.029,0.4802,0.53949,0.97641,0.7009,0.40487,0.45845,0.36414,0.66042,1.15039,1.09426,9.90625e-05,9.90625e-05,9.90625e-05
87,525.093,0.48524,0.54924,0.98031,0.71444,0.39015,0.45111,0.36499,0.65946,1.13076,1.0947,9.2875e-05,9.2875e-05,9.2875e-05
88,529.937,0.47145,0.52766,0.97985,0.66091,0.40065,0.45444,0.36457,0.64644,1.15807,1.07111,8.66875e-05,8.66875e-05,8.66875e-05
89,534.755,0.48169,0.527,0.98282,0.70805,0.40164,0.45661,0.3662,0.6518,1.14559,1.08326,8.05e-05,8.05e-05,8.05e-05
90,540.451,0.47568,0.52635,0.98183,0.63619,0.42101,0.44934,0.36208,0.66029,1.18371,1.09079,7.43125e-05,7.43125e-05,7.43125e-05
91,548.041,0.38224,0.41139,0.90637,0.61683,0.41321,0.42492,0.33864,0.67487,1.19513,1.10712,6.8125e-05,6.8125e-05,6.8125e-05
92,553.546,0.36661,0.36139,0.89942,0.66914,0.40278,0.4355,0.34986,0.66259,1.18383,1.08272,6.19375e-05,6.19375e-05,6.19375e-05
93,559.295,0.35689,0.34875,0.87786,0.71162,0.40055,0.4461,0.35283,0.65732,1.1749,1.08764,5.575e-05,5.575e-05,5.575e-05
94,565.658,0.36552,0.34397,0.90082,0.64556,0.42299,0.44372,0.35798,0.63371,1.16563,1.07724,4.95625e-05,4.95625e-05,4.95625e-05
95,572.038,0.34876,0.34446,0.89285,0.70207,0.39947,0.44784,0.35382,0.64559,1.17182,1.08102,4.3375e-05,4.3375e-05,4.3375e-05
96,577.96,0.34267,0.33904,0.89072,0.70522,0.40335,0.44959,0.36019,0.63944,1.13802,1.0745,3.71875e-05,3.71875e-05,3.71875e-05
97,583.624,0.33926,0.32951,0.88459,0.71966,0.39015,0.44344,0.3564,0.63953,1.15968,1.07828,3.1e-05,3.1e-05,3.1e-05
98,589.779,0.34054,0.31653,0.889,0.69279,0.40354,0.44385,0.35619,0.6369,1.15841,1.0759,2.48125e-05,2.48125e-05,2.48125e-05
99,594.988,0.33939,0.32024,0.87809,0.68476,0.39435,0.44687,0.35926,0.64017,1.15933,1.08065,1.8625e-05,1.8625e-05,1.8625e-05
100,600.886,0.33194,0.30807,0.8839,0.68557,0.40264,0.44709,0.3597,0.63292,1.16277,1.07831,1.24375e-05,1.24375e-05,1.24375e-05
1,11.1281,0.95025,3.21901,1.22225,0.2978,0.26303,0.17868,0.13153,0.75296,2.83927,1.03835,0.000174606,0.000174606,0.000174606
2,21.1793,1.00043,2.46001,1.24254,0.33469,0.33349,0.26193,0.18909,0.79037,2.39189,1.09272,0.000346475,0.000346475,0.000346475
3,31.2163,1.01925,2.29231,1.25433,0.35215,0.31216,0.25767,0.17539,0.85865,3.95409,1.15825,0.000514872,0.000514872,0.000514872
4,40.9593,1.03644,2.15127,1.25527,0.4706,0.31404,0.27708,0.19658,0.83076,2.00037,1.13289,0.000510378,0.000510378,0.000510378
5,50.8042,1.01278,2.03357,1.23213,0.53887,0.32471,0.33183,0.23466,0.83693,2.04362,1.12345,0.00050517,0.00050517,0.00050517
6,60.6576,0.99949,1.94172,1.23112,0.42916,0.40329,0.36591,0.25517,0.79003,2.03618,1.08431,0.000499963,0.000499963,0.000499963
7,70.4857,0.9685,1.86676,1.20735,0.42086,0.40257,0.35356,0.25858,0.79605,2.10548,1.08669,0.000494756,0.000494756,0.000494756
8,80.3787,0.95589,1.81582,1.2098,0.51006,0.41706,0.38698,0.28022,0.7707,2.06188,1.0607,0.000489548,0.000489548,0.000489548
9,90.1425,0.95363,1.77082,1.19363,0.45972,0.41318,0.38384,0.28316,0.75485,1.70225,1.05013,0.000484341,0.000484341,0.000484341
10,100.026,0.92801,1.72496,1.18419,0.5413,0.37634,0.359,0.26407,0.77419,2.80254,1.06237,0.000479133,0.000479133,0.000479133
11,109.752,0.93503,1.67277,1.1894,0.48074,0.43201,0.38507,0.29063,0.75311,1.59428,1.06781,0.000473926,0.000473926,0.000473926
12,119.628,0.91302,1.61084,1.17556,0.47058,0.43128,0.39444,0.29204,0.71952,1.79228,1.03085,0.000468719,0.000468719,0.000468719
13,129.582,0.90771,1.61467,1.17881,0.65967,0.36659,0.40709,0.30759,0.73251,1.57903,1.04505,0.000463511,0.000463511,0.000463511
14,139.416,0.89791,1.60816,1.176,0.49722,0.40687,0.39366,0.29916,0.71653,2.0137,1.03535,0.000458304,0.000458304,0.000458304
15,149.228,0.87915,1.5466,1.15958,0.51035,0.43657,0.40463,0.30131,0.727,1.50247,1.04715,0.000453096,0.000453096,0.000453096
16,159.128,0.88008,1.51894,1.16089,0.5284,0.44154,0.42139,0.31851,0.71303,1.56434,1.02985,0.000447889,0.000447889,0.000447889
17,168.957,0.85901,1.46676,1.14849,0.60695,0.39867,0.41952,0.32092,0.7091,1.44241,1.03163,0.000442682,0.000442682,0.000442682
18,178.759,0.85815,1.47196,1.14903,0.51291,0.41997,0.41902,0.32731,0.71171,1.42378,1.03923,0.000437474,0.000437474,0.000437474
19,188.563,0.85743,1.43504,1.14814,0.49672,0.41749,0.41515,0.32399,0.66746,1.74031,0.99551,0.000432267,0.000432267,0.000432267
20,198.394,0.83382,1.42383,1.12968,0.51603,0.46694,0.44116,0.34465,0.64889,1.47324,0.98202,0.000427059,0.000427059,0.000427059
21,208.209,0.84673,1.40476,1.1393,0.50865,0.44767,0.44843,0.34586,0.66655,1.43118,1.00184,0.000421852,0.000421852,0.000421852
22,218.003,0.82083,1.36164,1.1219,0.59147,0.441,0.45752,0.36715,0.65312,1.41021,0.98779,0.000416645,0.000416645,0.000416645
23,227.974,0.82258,1.36057,1.12436,0.5551,0.43897,0.43821,0.35125,0.65748,1.37557,0.99651,0.000411437,0.000411437,0.000411437
24,239.058,0.81523,1.34067,1.11683,0.55795,0.44835,0.44731,0.35836,0.6573,1.28049,0.99759,0.00040623,0.00040623,0.00040623
25,249.709,0.82261,1.30546,1.11881,0.56427,0.44275,0.46561,0.36903,0.66408,1.19122,0.99859,0.000401022,0.000401022,0.000401022
26,260.99,0.80813,1.32596,1.11668,0.63089,0.43336,0.46598,0.37914,0.62048,1.23236,0.97425,0.000395815,0.000395815,0.000395815
27,272.023,0.79468,1.27399,1.10603,0.61357,0.4564,0.46702,0.36835,0.65516,1.27658,0.99192,0.000390608,0.000390608,0.000390608
28,283.13,0.79931,1.26394,1.10497,0.58252,0.46994,0.46612,0.37406,0.6426,1.14201,0.98619,0.0003854,0.0003854,0.0003854
29,294.308,0.7953,1.2655,1.10903,0.55382,0.45331,0.47012,0.37847,0.62067,1.25278,0.97033,0.000380193,0.000380193,0.000380193
30,305.668,0.78733,1.23297,1.10388,0.64632,0.41233,0.46448,0.37608,0.62032,1.37128,0.96157,0.000374985,0.000374985,0.000374985
31,317.186,0.77115,1.22636,1.09365,0.59238,0.45405,0.4646,0.36925,0.60571,1.34233,0.95188,0.000369778,0.000369778,0.000369778
32,328.126,0.77455,1.19322,1.0931,0.60648,0.43816,0.46044,0.37367,0.62227,1.19864,0.97012,0.000364571,0.000364571,0.000364571
33,338.925,0.77746,1.16909,1.08596,0.59965,0.43595,0.46184,0.37993,0.61693,1.28984,0.96961,0.000359363,0.000359363,0.000359363
34,350.269,0.75674,1.19948,1.08803,0.6181,0.4266,0.45499,0.37369,0.60291,1.2919,0.94814,0.000354156,0.000354156,0.000354156
35,361.102,0.75348,1.18689,1.08527,0.59347,0.44056,0.46016,0.37718,0.59712,1.38073,0.95333,0.000348948,0.000348948,0.000348948
36,372.63,0.74668,1.13317,1.08067,0.5974,0.47803,0.48544,0.39703,0.59545,1.09926,0.9575,0.000343741,0.000343741,0.000343741
37,383.973,0.74862,1.14645,1.07323,0.62842,0.45926,0.48154,0.3927,0.60383,1.19633,0.95849,0.000338534,0.000338534,0.000338534
38,395.065,0.75318,1.15597,1.0812,0.55849,0.45679,0.46444,0.38284,0.5988,1.16592,0.96385,0.000333326,0.000333326,0.000333326
39,406.683,0.75105,1.12343,1.07267,0.59739,0.4748,0.47305,0.39084,0.59979,1.09484,0.95657,0.000328119,0.000328119,0.000328119
40,417.52,0.74359,1.10769,1.07663,0.59864,0.47534,0.47256,0.39153,0.58144,1.26081,0.93991,0.000322911,0.000322911,0.000322911
41,428.785,0.72449,1.09284,1.06695,0.61241,0.45049,0.47625,0.39674,0.5658,1.10765,0.93206,0.000317704,0.000317704,0.000317704
42,439.738,0.73163,1.05971,1.06346,0.6465,0.45006,0.47761,0.40422,0.55043,1.05468,0.92112,0.000312497,0.000312497,0.000312497
43,451.358,0.72913,1.07072,1.06765,0.6247,0.46552,0.48389,0.40714,0.55954,1.04805,0.93352,0.000307289,0.000307289,0.000307289
44,461.798,0.72327,1.04918,1.06595,0.62015,0.4581,0.47943,0.39913,0.57189,1.13472,0.93051,0.000302082,0.000302082,0.000302082
45,472.673,0.72387,1.06031,1.06034,0.67372,0.4406,0.4837,0.40483,0.55136,1.03779,0.91407,0.000296874,0.000296874,0.000296874
46,483.031,0.71717,1.05508,1.06222,0.60279,0.46028,0.47765,0.39489,0.55009,1.08187,0.91119,0.000291667,0.000291667,0.000291667
47,494.321,0.71429,1.02825,1.05326,0.60999,0.48022,0.49209,0.41087,0.55857,1.08342,0.91931,0.00028646,0.00028646,0.00028646
48,505.069,0.70093,1.02408,1.05244,0.61799,0.46999,0.48739,0.40629,0.5623,1.02072,0.92051,0.000281252,0.000281252,0.000281252
49,515.881,0.69962,1.02139,1.05128,0.62024,0.44228,0.46619,0.38904,0.55029,1.22505,0.91937,0.000276045,0.000276045,0.000276045
50,526.923,0.70089,1.00422,1.05015,0.66361,0.44432,0.47856,0.40234,0.55499,1.22842,0.9201,0.000270837,0.000270837,0.000270837
51,538.221,0.69861,0.98094,1.05587,0.61506,0.47939,0.48559,0.40972,0.55181,1.10727,0.91689,0.00026563,0.00026563,0.00026563
52,550.28,0.69036,0.98106,1.04557,0.65219,0.44762,0.48131,0.40843,0.5319,1.0475,0.90646,0.000260423,0.000260423,0.000260423
53,562.481,0.70501,0.9853,1.04768,0.63549,0.47101,0.49063,0.41026,0.53828,1.09771,0.91464,0.000255215,0.000255215,0.000255215
54,574.308,0.68513,0.94332,1.03791,0.63052,0.46798,0.49092,0.41578,0.53656,1.07338,0.9136,0.000250008,0.000250008,0.000250008
55,586.136,0.68687,0.95424,1.04143,0.6669,0.4714,0.49913,0.42662,0.53489,1.0573,0.90839,0.0002448,0.0002448,0.0002448
56,597.109,0.68522,0.94746,1.03656,0.66189,0.46231,0.49263,0.42042,0.52291,1.04756,0.90083,0.000239593,0.000239593,0.000239593
57,608.901,0.68225,0.94246,1.03799,0.66158,0.46405,0.49264,0.42314,0.52125,1.0393,0.89629,0.000234386,0.000234386,0.000234386
58,619.81,0.6882,0.93093,1.04317,0.62846,0.47409,0.48315,0.41115,0.52646,1.06118,0.90107,0.000229178,0.000229178,0.000229178
59,631.567,0.66891,0.91518,1.02995,0.65046,0.47899,0.4917,0.41967,0.52931,1.00755,0.90222,0.000223971,0.000223971,0.000223971
60,642.328,0.66797,0.90039,1.03033,0.67519,0.46262,0.50056,0.42296,0.51636,1.06222,0.89393,0.000218763,0.000218763,0.000218763
61,653.547,0.66998,0.90619,1.02943,0.64614,0.46887,0.49433,0.42737,0.52015,1.07604,0.89845,0.000213556,0.000213556,0.000213556
